Job Title,Job link,Company name,Location,Skills
Dynamics 365 developer,https://wuzzuf.net/jobs/p/qYAY03qtDL47-Dynamics-365-developer-CompactSoft-International-Cairo-Egypt,"New Cairo, Cairo, Egypt ",CompactSoft International  -,Experienced · 3 - 5 Yrs of Exp · IT/Software Development · Computer Science · Dynamics · developer · Dynamics 365 · Information Technology (IT) · Software Development · SQL
Team Lead (Supervisor),https://wuzzuf.net/jobs/p/srYWwvpErk4x-Team-Lead-Supervisor-24-7-Intouch-Inc-Cairo-Egypt,"Cairo, Egypt ","24-7 Intouch, Inc. -",Not specified · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Software Development · Software Engineering · Computer Engineering · Agile · javaScript
CRM Specialist (User life cycle management),https://wuzzuf.net/jobs/p/qjqUY0RVWfeT-CRM-Specialist-User-life-cycle-management-MoneyFellows-Aggregated-Cairo-Egypt,"Cairo, Egypt ",MoneyFellows -,Not specified · Customer Service/Support · IT/Software Development · Engineering - Telecom/Technology · CRM · Customer Service · Customer Support · Customer Care · Information Technology (IT) · Computer Science · Marketing
IT Administrator,https://wuzzuf.net/jobs/p/GxxtDpKvm46m-IT-Administrator-Mico-World-Limited-Cairo-Egypt,"Maadi, Cairo, Egypt ",Mico World Limited -,Experienced · 1 - 1 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Communication skills · IT Support · IT · System Administration · Software · Office management · Engineering
Senior Front Desk Specialist,https://wuzzuf.net/jobs/p/45fGNJDpkRs1-Senior-Front-Desk-Specialist-Lemonspaces-Cairo-Egypt,"Maadi, Cairo, Egypt ",Lemonspaces -,Experienced · 3 - 6 Yrs of Exp · Hospitality/Hotels/Food Services · Communication · computer · Computer Science · Computer Systems · Front desk · Microsoft Office · Software
Senior Backend Developer,https://wuzzuf.net/jobs/p/mkipbPgWwK7j-Senior-Backend-Developer-Al-hakeema-Cairo-Egypt,"Nasr City, Cairo, Egypt ",Al-hakeema -,Experienced · 3 - 5 Yrs of Exp · males_only · IT/Software Development · backend · Computer Science · Laravel · MVC · Node.js · PHP · Software Development · Software Engineering · Information Technology (IT)
Senior Software Engineer/Senior Technical Software Engineer (TPF/ALCS),https://wuzzuf.net/jobs/p/ILjyPFzVGJTm-Senior-Software-EngineerSenior-Technical-Software-Engineer-TPFALCS-Emirates-Airlines-Aggregated-Cairo-Egypt,"Cairo, Egypt ",Emirates Airlines -,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Engineering · Software Engineering · Software Development · Software Testing · Computer Engineering
Senior ETL Developer,https://wuzzuf.net/jobs/p/2cDFYpSyUSPG-Senior-ETL-Developer-BBI-Consultancy-Cairo-Egypt,"Nasr City, Cairo, Egypt ",BBI-Consultancy -,Experienced · 4+ Yrs of Exp · IT/Software Development · Information Technology (IT) · ETL · Computer Science · SQL
"Senior Engineer, Service Delivery (Saudi National)",https://wuzzuf.net/jobs/p/ktFGE0P4X5VR-Senior-Engineer-Service-Delivery-Saudi-National-Dell-Aggregated-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",Dell -,Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Engineering · Information Technology (IT) · Computer Science · Telecommunication · Electrical Engineering · SQL · Customer Service
Sr. Staff Enterprise Applications Engineer,https://wuzzuf.net/jobs/p/PnwvWZb6WQeI-Sr-Staff-Enterprise-Applications-Engineer-Sumerge-Aggregated-Cairo-Egypt,"Cairo, Egypt ",Sumerge -,Not specified · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · information technology (it) · computer science · engineering · software development · software · maintenance · design
Maintenance Associate Analyst,https://wuzzuf.net/jobs/p/HlJmUs6L3A37-Maintenance-Associate-Analyst-Pepsi-Aggregated-Cairo-Egypt,"Cairo, Egypt ",Pepsi -,Not specified · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · information technology (it) · computer science · engineering · software engineering · maintenance · analysis · english
Mobile Engineer (Android),https://wuzzuf.net/jobs/p/FgEmtKcr6D4f-Mobile-Engineer-Android-Rubikal-Aggregated-Alexandria-Egypt,"Alexandria, Egypt ",Rubikal -,Not specified · IT/Software Development · Quality · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · Software Development · Software Engineering · Mobile Development · Engineering · Android
Instrumentation And Control Engineer,https://wuzzuf.net/jobs/p/Z4yeXHIQxD6F-Instrumentation-And-Control-Engineer-Measuresoft-oil-and-gas-Services-Cairo-Egypt,"New Cairo, Cairo, Egypt ",Measuresoft oil and gas Services    -,Experienced · 4 - 7 Yrs of Exp · Creative/Design/Art · Engineering - Oil & Gas/Energy · Leadership · Computer Science · Management · Instrumentation · Control · I&C · Design
Project Engineer,https://wuzzuf.net/jobs/p/xI5StTHWFtFG-Project-Engineer-Air-Liquide-Aggregated-Dubai-United-Arab-Emirates,"Dubai, United Arab Emirates ",Air Liquide -,Not specified · Engineering - Construction/Civil/Architecture · Project/Program Management · Engineering - Mechanical/Electrical · Project Management · Engineering · Civil Engineering · Construction · Information Technology (IT) · Computer Science · Architecture
Odoo Functional Consultant,https://wuzzuf.net/jobs/p/vjbIW6z8nwgG-Odoo-Functional-Consultant-ERP-Bank-Alexandria-Egypt,"Sidi Gaber, Alexandria, Egypt ",ERP-Bank -,Entry Level · 1 - 3 Yrs of Exp · Accounting/Finance · IT/Software Development · Accounting · Information Technology (IT) · Odoo ERP · ERP · English · Computer Science · Communication skills
"Full Stack Developer (Node.js, .Net Core & Angular)",https://wuzzuf.net/jobs/p/KjzPSCEgGR5L-Full-Stack-Developer-Nodejs-Net-Core-Angular-Cultiv-Cairo-Egypt,"Cairo, Egypt ",Cultiv -,Experienced · 2+ Yrs of Exp · IT/Software Development · Angular · AWS · Azure · Computer Science · Development · Full Stack · Node.js · Software Development · MongoDB
System and Network Administrator Job,https://wuzzuf.net/jobs/p/mMx65jZIfcgz-System-and-Network-Administrator-Job-Europa-Schule-Kairo-Cairo-Egypt,"New Cairo, Cairo, Egypt ",Europa-Schule Kairo  -,Experienced · 5+ Yrs of Exp · IT/Software Development · computer · Computer Science · Engineering · Information Technology (IT) · Operating Systems · Management · System Administration · Systems · Communication
Business Analyst,https://wuzzuf.net/jobs/p/roQQjXGsC9k1-Business-Analyst-Osolutions-Cairo-Egypt,"Sheraton, Cairo, Egypt ",Osolutions -,Experienced · 2 - 4 Yrs of Exp · Business Development · Analyst/Research · Analysis · Business Analysis · Communication skills · Computer Science · technical · Technology · Communication · Applications
Documentation Executive,https://wuzzuf.net/jobs/p/OSYucgHxxD8N-Documentation-Executive-Transmar-Cairo-Egypt,"Cairo, Egypt ",Transmar -,Not specified · Administration · IT/Software Development · Engineering - Telecom/Technology · information technology (it) · computer science · engineering · microsoft office · erp · ms office · shipping
Senior AI Engineer (Computer Vision Focus),https://wuzzuf.net/jobs/p/Bz1GQHFDxHEj-Senior-AI-Engineer-Computer-Vision-Focus-Lumin-Giza-Egypt,"Sheikh Zayed, Giza, Egypt ",Lumin -,Experienced · 2 - 5 Yrs of Exp · IT/Software Development · AI · Artificial Intelligence · Computer Vision · Machine Learning · TensorFlow · Python · Computer Science · Programming · PyTorch
Product Manager,https://wuzzuf.net/jobs/p/3CgggxMzcMaZ-Product-Manager-Khazna-Tech-Aggregated-Cairo-Egypt,"Cairo, Egypt ",Khazna Tech -,Not specified · IT/Software Development · Marketing/PR/Advertising · Sales/Retail · Product Management · Marketing · Sales · Information Technology (IT) · Computer Science · Project Management · Sales Skills
Cost Controller,https://wuzzuf.net/jobs/p/mVgGUULsVhjx-Cost-Controller-Giza-Egypt,"Haram, Giza, Egypt ",Confidential -,Experienced · 6 - 9 Yrs of Exp · Accounting/Finance · R&D/Science · Business Development · Cost Control · Cost Reduction · Financial Data Analysis
Senior Project Planner,https://wuzzuf.net/jobs/p/jbQ8AINz5p3T-Senior-Project-Planner-WorleyParsons-Aggregated-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",WorleyParsons -,Not specified · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · Project Management · Engineering · Computer Science · Information Technology (IT) · PMP · Management · Microsoft Office
Customer Success Manager - Leader,https://wuzzuf.net/jobs/p/QhGGPJWA0hIZ-Customer-Success-Manager---Leader-Gulf-Business-Machines-PND-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",Gulf Business Machines PND -,Not specified · Customer Service/Support · Operations/Management · Sales/Retail · Customer Service · Customer Care · Customer Support · Management · Sales · Call Center · Sales Skills
senior flutter developer,https://wuzzuf.net/jobs/p/SNIAiKRR9wet-senior-flutter-developer-Cairo-Egypt,"Heliopolis, Cairo, Egypt ",Confidential -,Experienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · flutter · Firebase · Mobile Application Development · Dart Programming · Computer Science · Design · REST · Software Engineering
Reliability Engineer - Avionics,https://wuzzuf.net/jobs/p/XEx3Z5z1FII5-Reliability-Engineer---Avionics-Riyadh-Air-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",Riyadh Air -,Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Engineering · AWS · Computer Science · Information Technology (IT) · Mechanical Engineering · DevOps · Electrical Engineering
Health Solutions Partner - Internal Medicine/Rare Disease,https://wuzzuf.net/jobs/p/KJnokA8LuyPE-Health-Solutions-Partner---Internal-MedicineRare-Disease-Pfizer-Inc-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ","Pfizer, Inc. -",Not specified · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · information technology (it) · computer science · sales · sales skills · marketing · management · pharmacy
Lead Business Analyst,https://wuzzuf.net/jobs/p/Gul81ymYQ5YN-Lead-Business-Analyst-Wipro-Aggregated-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",Wipro -,Not specified · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · Business Analysis · Information Technology (IT) · Computer Science · Analysis · Software Development · Software · Engineering
HSE Section Head/Manager,https://wuzzuf.net/jobs/p/gIdbIrRvidgD-HSE-Section-HeadManager-BariQ-Giza-Egypt,"6th of October, Giza, Egypt ",BariQ -,Manager · 8 - 10 Yrs of Exp · Manufacturing/Production · Engineering · HSE · Management · OSHA · Safety · NEBOSH · Science
Maintenance Senior Supervisor,https://wuzzuf.net/jobs/p/7mETEqr99ED3-Maintenance-Senior-Supervisor-Pepsi-Aggregated-Cairo-Egypt,"Cairo, Egypt ",Pepsi -,Not specified · Installation/Maintenance/Repair · Sales/Retail · Engineering - Mechanical/Electrical · Maintenance · Engineering · Mechanical Engineering · Electrical Engineering · Customer Service · Installation · Microsoft Office
SAP SD Consultant,https://wuzzuf.net/jobs/p/JNIPnE6bqeLO-SAP-SD-Consultant-Blackstone-eIT-Aggregated-Cairo-Egypt,"Cairo, Egypt ",Blackstone eIT -,Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · SAP · Information Technology (IT) · Computer Science · ABAP · Software Engineering · Computer Engineering · Engineering
Network Security Engineer,https://wuzzuf.net/jobs/p/SSWEmhzhzSEZ-Network-Security-Engineer-Roaya-Cairo-Egypt,"Maadi, Cairo, Egypt ", Roaya -,Experienced · 1 - 4 Yrs of Exp · IT/Software Development · Computer Science · Network Security · Network · Communication skills · computer · Communication · Software Development · Software Engineering · Software
Regulatory Solutions Engineer (Drive tester),https://wuzzuf.net/jobs/p/e2r0Z5jxc667-Regulatory-Solutions-Engineer-Drive-tester-Giza-Arabia-Systems-Cairo-Egypt,"Cairo, Egypt ",Giza Arabia Systems -,Not specified · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · Computer Science · Engineering · Information Technology (IT) · Sales · Telecommunication · Sales Skills · Computer Engineering
IT Support Specialist,https://wuzzuf.net/jobs/p/vlo9em658zKF-IT-Support-Specialist-Cairo-Egypt,"Obour City, Cairo, Egypt ",Confidential -,Experienced · 3+ Yrs of Exp · males_only · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · CCNA · MCSA · network · Network Administration · networks · Technical Support · Computer Science
IT Specialist,https://wuzzuf.net/jobs/p/OlnHWEKD0k1o-IT-Specialist-Cairo-Egypt,"Obour City, Cairo, Egypt ",Confidential -,Experienced · 3+ Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · CCNA · MCSA · network · Network Administration · networks · Technical Support · Computer Science
Associate Manager,https://wuzzuf.net/jobs/p/23jw8xWs3Cc7-Associate-Manager-IQVIA-Aggregated-Cairo-Egypt,"Cairo, Egypt ",IQVIA -,Not specified · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · Project Management · Marketing · PMP · Information Technology (IT) · Computer Science · Engineering · Microsoft Office
Full Stack Developer,https://wuzzuf.net/jobs/p/LZvo0o8PqplB-Full-Stack-Developer-EKC-Egypt-Cairo-Egypt,"Alkhalifa, Cairo, Egypt ",EKC Egypt  -,Manager · 8 - 20 Yrs of Exp · IT/Software Development · Angular · Full Stack · dot net · Computer Science · GIS · Software Development · Information Technology (IT)
Unity Developer,https://wuzzuf.net/jobs/p/1Iof0BPJfoUO-Unity-Developer-Tamatem-Inc-Aggregated-Cairo-Egypt,"Cairo, Egypt ",Tamatem Inc. -,Not specified · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Software Development · Computer Science · Unity · Software Engineering · C# · Computer Engineering
Transition Management Analyst,https://wuzzuf.net/jobs/p/BaNwGZQUvK3X-Transition-Management-Analyst-Pepsi-Aggregated-Cairo-Egypt,"Cairo, Egypt ",Pepsi -,Not specified · IT/Software Development · Project/Program Management · Analyst/Research · Information Technology (IT) · Project Management · Analysis · Computer Science · Management · PMP · Software Development
